id,x,y,r1,r2,theta,r,Region,time,vx,vy,v,angle
../../data/extracted_images/theta5_pass6/026.jpg,950.7300056721498,589.5239175647571,6.606541879372283,6.830969937606353,70.96042752215908,6.457364341085272,I,26,-0.20995057126651773,8.261243011101215,8.263910414013683,88.54420299057846
../../data/extracted_images/theta5_pass6/027.jpg,951.0013235016072,598.0194743807904,6.603516732841748,6.733787105312915,68.86434879688278,6.425789374172812,I,27,-0.09934365124383605,8.336979715312102,8.337571584974125,89.31729442185616
../../data/extracted_images/theta5_pass6/028.jpg,951.4153904329742,606.4798638684063,6.5641898279447926,6.6065418793722825,66.71009681844234,6.360559652108149,II,28,0.01944737055342622,8.387704940172332,8.387727485058917,-89.86715671728301
../../data/extracted_images/theta5_pass6/029.jpg,951.999810928342,614.9440347891851,6.439024390243903,6.603894876158065,61.104340149008664,6.298922291548498,II,29,0.15117629581612033,8.432136779839555,8.433491859623727,-88.97287768743178
../../data/extracted_images/theta5_pass6/032.jpg,952.6783891094725,623.3191529589715,6.629230478351296,6.24409151068255,60.71413519947921,6.2161089052751,II,32,0.27480215001485575,8.44585798017449,8.450327404481431,-88.13642961942745
../../data/extracted_images/theta5_pass6/033.jpg,953.557194176593,631.8708640574778,6.8933635847986405,6.217432406882208,61.32706679427032,6.336547551522028,II,33,0.4222780433784529,8.472436053264184,8.482952989529668,-87.14665950364903
../../data/extracted_images/theta5_pass6/034.jpg,954.6923804121764,640.39118926073,7.153904329740972,6.303838154660617,60.995793408467705,6.511438835318586,II,34,0.5887421332685108,8.477757069929519,8.49817522979054,-86.02744350293894
../../data/extracted_images/theta5_pass6/035.jpg,956.1234637927776,648.9453582907922,7.372471166572132,6.680468897712235,56.06785805197288,6.825675931177917,II,35,0.7704940172325385,8.488777246576449,8.523672927358556,-84.8136913774867
../../data/extracted_images/theta5_pass6/036.jpg,958.1232747211193,657.3427869162413,7.5006617508035545,6.840801663830593,50.56479829873962,6.951408583853281,II,36,1.0174216027874405,8.474758933635842,8.535612790014497,-83.15422391639298
../../data/extracted_images/theta5_pass6/037.jpg,960.2007941009645,665.6819814709776,7.569483834373228,7.096804688977123,45.91202134641047,7.130081300813009,II,37,1.2550576668557565,8.457445371795902,8.550061518143911,-81.55909182614784
../../data/extracted_images/theta5_pass6/038.jpg,962.5689166193988,673.9311779164304,7.6587256570240125,7.117413499716394,44.43591567115001,7.201172244280583,II,38,1.5098722415795496,8.426734732463615,8.560932918625229,-79.84173906519082
../../data/extracted_images/theta5_pass6/039.jpg,965.1909623747401,682.0294951786727,7.73775761013424,7.113821138211383,43.37341424278111,7.220079410096428,II,39,1.7875104664668047,8.38719174567161,8.575557069158268,-77.96890623246702
../../data/extracted_images/theta5_pass6/040.jpg,968.1295140858387,689.9877103422198,7.823217999621857,7.0387596899224825,42.45466683107671,7.24144450746833,II,40,2.081759987035087,8.302406612106,8.559420552605284,-75.92376416839956
../../data/extracted_images/theta5_pass6/041.jpg,971.1816978634904,697.5851767820004,7.799584042352052,7.324825108716204,39.482956066087354,7.3734165248629235,II,41,2.355616778759148,8.170569645895771,8.503360438485775,-73.91745949649895
../../data/extracted_images/theta5_pass6/042.jpg,974.4690867838913,704.9597277368124,7.79126488939308,7.62015503875969,36.63939978618775,7.537341652486294,II,42,2.620803284444816,8.00205277800288,8.420300381678812,-71.86553145664256
../../data/extracted_images/theta5_pass6/043.jpg,977.9625638116847,712.0007562866327,7.858763471355645,7.925127623369257,34.90330191801483,7.724711665721309,II,43,2.8341841557950636,7.808281338627353,8.306735658013679,-70.05054195103209
../../data/extracted_images/theta5_pass6/044.jpg,981.7005104934772,718.7460767630934,7.984685195689167,8.240121005861223,33.639739860460296,7.927018339950842,II,44,3.071388056073244,7.580585041730826,8.179162192174852,-67.94392929047801
../../data/extracted_images/theta5_pass6/045.jpg,985.7109094346758,725.1718661372661,8.22215919833617,8.534505577613917,31.413123388325893,8.17489128379656,II,45,3.305998973611005,7.320098317262234,8.03202767599206,-65.69448777445452
../../data/extracted_images/theta5_pass6/046.jpg,989.9415768576291,731.4256003025147,8.400264700321422,8.870296842503311,28.811468177915252,8.429192664019663,II,46,3.5358020689841396,7.056586446263135,7.892864406830837,-63.386195275084766
../../data/extracted_images/theta5_pass6/047.jpg,994.4082057099642,737.4687086405748,8.698052561920969,9.107581773492155,28.96161366932219,8.689922480620154,II,47,3.754098803446514,6.782999756907868,7.7525701240460085,-61.03735732768261
../../data/extracted_images/theta5_pass6/048.jpg,998.8897712232939,743.107203630176,8.687275477405938,9.190206088107395,29.596102950108964,8.699376063528078,II,48,3.958296194257644,6.503146692596504,7.613082533829736,-58.67221307906838
../../data/extracted_images/theta5_pass6/049.jpg,1003.5513329551901,748.4040461334847,8.809037625259975,9.16165626772547,33.955413714688184,8.719228587634714,II,49,4.154606595899834,6.206331199524617,7.468554272741618,-56.201083824826526
../../data/extracted_images/theta5_pass6/050.jpg,1008.5970882964643,753.524862923048,9.031196823596144,9.394025335602194,31.29807684296213,8.934770277935339,II,50,4.3763606406828,5.932015233773606,7.371657696274271,-53.58184622372787
../../data/extracted_images/theta5_pass6/051.jpg,1013.8421251654379,758.3480809226699,9.229722064662507,9.513707695216489,31.444972431957655,9.081678956324449,II,51,4.591659238851532,5.657429165653785,7.286277467275092,-50.93666800131828
../../data/extracted_images/theta5_pass6/052.jpg,1019.3337114766497,762.9463036490831,9.216676120249577,9.698997920211763,31.881867646130964,9.159198336169409,II,52,4.8032574345676915,5.396348215973863,7.224393126815158,-48.32791064432895
../../data/extracted_images/theta5_pass6/053.jpg,1025.0877292493856,767.244469653999,9.199848742673474,9.613537530724146,30.106229298619283,9.118547929665343,II,53,5.020878913108065,5.116981335926328,7.168871811680804,-45.54312233227705
../../data/extracted_images/theta5_pass6/054.jpg,1030.462847419172,771.840990735489,9.020041595764795,9.510493477027794,26.846685510059757,8.971828322934392,II,54,5.150663101315396,4.910326013559159,7.116223151552213,-43.63157764656511
../../data/extracted_images/theta5_pass6/055.jpg,1035.9650217432409,776.295897145018,8.882019285309134,9.325203252032521,26.930749652434777,8.808659481943657,II,55,5.296464359992423,4.741241930691721,7.108580010242503,-41.83398612471317
../../data/extracted_images/theta5_pass6/056.jpg,1041.526186424655,780.7354887502364,8.813764416713937,9.149177538287013,29.554287539082207,8.704291926640199,II,56,5.424979067066407,4.618777516678814,7.124851130142048,-40.4107687494928
../../data/extracted_images/theta5_pass6/057.jpg,1047.0,785.0000000000001,8.728871242200796,9.111930421629799,32.83983054693299,8.625827188504445,II,57,5.486130243362238,4.496448153850305,7.093354005503858,-39.33814483831251
